@relation satimage-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement

@attribute Aattr numeric
@attribute Battr numeric
@attribute Cattr numeric
@attribute Dattr numeric
@attribute Eattr numeric
@attribute Fattr numeric
@attribute A1attr numeric
@attribute B2attr numeric
@attribute C3attr numeric
@attribute D4attr numeric
@attribute E5attr numeric
@attribute F6attr numeric
@attribute A7attr numeric
@attribute B8attr numeric
@attribute C9attr numeric
@attribute D10attr numeric
@attribute E11attr numeric
@attribute F12attr numeric
@attribute A13attr numeric
@attribute B14attr numeric
@attribute C15attr numeric
@attribute D16attr numeric
@attribute E17attr numeric
@attribute F18attr numeric
@attribute A19attr numeric
@attribute B20attr numeric
@attribute C21attr numeric
@attribute D22attr numeric
@attribute E23attr numeric
@attribute F24attr numeric
@attribute A25attr numeric
@attribute B26attr numeric
@attribute C27attr numeric
@attribute D28attr numeric
@attribute E29attr numeric
@attribute F30attr numeric
@attribute class {1.,2.,3.,4.,5.,7.}

@data
-0.102897,-0.550421,-1.45925,-1.248444,-0.674739,-1.146681,-2.347002,-1.979688,-1.181266,-1.26379,-2.756169,-2.338545,-0.462384,-0.983671,-2.178519,-2.146891,-1.03753,-1.404541,-2.939991,-2.815957,-1.02824,-1.261162,-2.507507,-2.384202,-0.453767,-0.718047,-1.818795,-1.614457,-0.736996,-1.188137,-2.221696,-1.817824,-0.949706,-1.308627,-1.972151,-1.810899,5.
-0.764376,-0.025997,-0.197682,-0.08428,-0.45352,-0.01064,0.05337,0.132141,-0.438908,0.004676,0.068926,0.1376,-0.756443,-0.458504,-0.378649,-0.403809,-0.446584,-0.094787,-0.367863,0.020842,-0.433852,0.355661,0.122558,0.185177,-0.453767,-0.191794,-0.614884,0.017871,-0.144082,0.212472,0.352491,0.230101,-0.128909,0.400628,0.124223,0.393331,1.
1.661048,1.19766,0.943738,0.444886,1.389975,0.994319,0.953509,0.448916,1.416986,1.404364,0.970552,0.453704,1.375487,1.029468,0.821265,0.282859,1.400122,1.040333,0.828476,0.283508,1.42361,1.054828,0.540978,0.29005,1.387105,1.036129,0.589028,0.228494,1.11586,1.044084,0.59195,0.492656,1.438068,1.058033,0.603395,0.235886,3.
0.705578,0.498427,0.042617,0.233219,-0.158561,0.513687,0.593453,0.501711,-0.438908,0.529559,0.850335,0.242968,0.934398,0.723121,0.521286,0.33568,0.365966,0.56009,0.290124,0.336042,-0.433852,0.574151,0.062784,0.499795,0.724391,0.685294,0.649224,0.386461,0.152375,0.869008,1.190598,0.597678,-0.725852,0.532109,0.663291,0.393331,1.
1.367057,0.848043,0.823588,0.233219,1.389975,1.038013,0.593453,0.237733,1.416986,0.879481,0.850335,0.242968,1.228458,0.898176,0.521286,0.124397,1.547858,1.12765,0.529392,0.125908,0.977819,0.574151,0.062784,-0.234313,0.429852,0.027478,-0.374101,-0.561342,0.448832,0.037396,-0.545481,-0.767606,-0.128909,-0.432086,-1.193498,-1.181119,3.
-1.27886,-1.511866,-0.678279,-0.24303,-0.969698,-1.190375,-0.666742,-0.448612,-0.958558,-0.870128,-0.892808,-0.863395,-1.271047,-1.290018,-0.558636,-0.562271,-1.259135,-1.273565,-1.2053,-0.767158,-1.251136,-1.130069,-1.192475,-0.968422,-1.411021,-1.332008,-1.036253,-0.929932,-1.181682,-1.188137,-1.503318,-0.715095,-1.17356,-1.308627,-1.013809,-0.498857,5.
-1.27886,-1.511866,-1.399176,-0.878029,-1.264658,-1.627314,-1.146816,-1.029365,-0.958558,-1.482491,-1.554001,-1.232182,-0.756443,-1.290018,-1.038601,-0.562271,-0.963662,-1.535516,-1.444568,-0.977291,-1.251136,-1.52335,-1.431571,-1.178167,-0.895577,-1.025027,-1.036253,-0.508686,-1.181682,-1.319444,-1.263859,-0.505051,-1.17356,-1.615417,-1.253394,-0.708784,5.
1.073066,0.848043,0.523215,0.286136,0.136399,-0.360191,-0.966788,-1.240548,-0.661615,-0.651427,-1.674218,-1.232182,1.375487,1.423343,1.421222,0.916707,1.104649,0.691066,0.290124,-0.189291,0.160536,0.355661,-0.355636,-0.601368,1.239836,1.299255,1.371571,0.913019,1.264088,1.525543,1.370192,0.912743,0.99036,1.145687,0.783084,0.498294,3.
-1.866841,-2.298502,2.205306,3.143631,-1.854576,-2.282722,2.213704,2.983111,-1.849387,-2.269815,1.932287,2.771798,-1.712136,-2.384115,2.021178,2.976712,-1.702344,-2.27771,2.024815,2.752574,-1.696927,-2.266215,1.377816,2.597248,-1.85283,-2.25295,1.732744,2.861281,-1.84871,-2.238594,1.430057,2.43556,-1.845121,-2.141341,1.741427,2.440116,2.
0.117596,-0.200805,-0.858503,-1.089695,0.136399,-0.185416,-0.84677,-1.082161,0.154978,-0.170284,-0.8327,-1.07413,-0.241839,-0.195921,-1.158593,-1.037657,-0.22498,-0.182104,-1.384751,-1.029824,0.086237,-0.168714,-1.1327,-1.020858,-0.159228,-0.279503,-1.036253,-1.193211,-0.440539,-0.268987,-1.0244,-1.187693,-0.42738,-0.256778,-1.193498,-0.971192,7.
-1.205362,-0.200805,-0.197682,-0.24303,-1.190918,-0.01064,-0.186668,-0.079042,-0.661615,0.179637,0.068926,0.1376,-1.050503,-0.502268,-0.858614,-0.403809,-0.742057,-0.182104,-0.367863,-0.399425,-0.731046,0.355661,0.301881,0.027868,-0.969212,-0.718047,-0.915862,-0.666654,-1.255796,-0.531602,-0.90467,-0.45254,-0.949706,-0.169124,-0.175259,-0.446376,1.
0.485085,0.673235,0.282916,-0.08428,0.505098,0.688462,0.533444,0.132141,0.526157,0.879481,1.150877,0.295652,1.081428,0.854412,0.281304,-0.192527,0.735308,1.040333,0.589209,0.230975,0.754923,1.054828,0.600752,0.237614,0.945296,0.729148,0.528832,-0.08744,0.967631,0.737701,0.292626,-0.242497,0.691889,0.751244,0.303913,-0.079004,3.
-1.425855,-1.16225,-0.197682,0.709468,-0.969698,-0.971906,-0.186668,0.290528,-0.958558,-0.957608,-0.472049,0.1376,-1.050503,-0.983671,0.041321,0.230039,-1.03753,-1.098931,-0.188412,0.230975,-0.731046,-1.086371,-0.355636,0.027868,-0.748307,-1.025027,0.047268,0.491773,-0.959339,-1.013061,0.053167,0.335123,-0.949706,-1.001838,-0.65443,-0.079004,5.
-0.690878,0.367321,0.643364,0.021553,-0.45352,0.819544,0.653462,0.607303,-0.438908,1.010702,0.910444,0.40102,-1.418077,-0.939907,0.161312,0.811066,-1.185267,-0.749664,0.409758,0.441108,-0.656748,0.486755,0.7203,0.237614,-1.926465,-2.296804,1.130788,2.598002,-1.922824,-2.151056,1.130733,2.225516,-1.695885,-1.527763,0.543498,1.285519,2.
0.117596,-0.288209,-0.377906,-0.190113,0.136399,-0.447579,-0.366695,-0.184633,-0.141965,-0.432726,-0.532158,-0.389239,0.05222,0.022899,-0.138666,-0.139706,0.070493,-0.356737,-0.367863,-0.346891,-0.136658,-0.343506,-0.594733,-0.339186,0.208947,-0.104085,-0.554688,-0.350719,0.226489,-0.093911,-0.066563,-0.189986,0.244181,0.093838,-0.295052,0.025959,5.
1.661048,1.241362,0.823588,0.286136,1.389975,0.863238,0.83349,0.132141,2.085107,1.054442,0.850335,0.295652,1.375487,1.204523,1.121243,0.494142,1.769463,1.040333,0.828476,0.230975,1.795102,1.054828,0.839849,0.237614,1.534375,0.904566,1.070593,0.491773,1.560545,1.131622,0.771544,0.335123,1.587304,1.145687,0.783084,0.340849,3.
1.073066,0.498427,0.042617,-0.24303,0.800057,0.688462,0.05337,-0.448612,0.8231,0.529559,0.068926,-0.441923,0.713854,0.679357,0.041321,-0.403809,1.104649,0.341798,0.050856,-0.399425,1.126416,0.530453,0.062784,-0.181877,0.650756,0.553731,0.047268,-0.08744,0.967631,0.562624,-0.186293,-0.242497,0.99036,0.356801,0.064327,-0.446376,4.
-1.425855,-0.550421,-0.858503,-0.507613,-1.190918,-0.360191,-0.606733,-0.501408,-1.181266,0.048417,-0.111399,-0.125819,-1.197532,-0.633559,-1.038601,-0.562271,-1.185267,-0.444054,-0.308046,-0.346891,-1.176837,-0.430902,-0.534958,-0.339186,-1.190116,-0.542629,-0.735275,-0.456031,-1.181682,-0.356526,-0.485617,-0.242497,-1.17356,-0.169124,-0.175259,-0.656302,1.
0.705578,0.498427,-0.197682,-0.190113,0.726317,0.688462,-0.186668,-0.184633,1.120043,0.70452,-0.171507,-0.178503,0.934398,0.329246,0.281304,-0.086885,0.956912,0.56009,0.290124,-0.084225,0.977819,0.748942,0.062784,-0.234313,0.724391,0.685294,0.348246,0.017871,1.041746,0.869008,0.352491,0.020058,1.064978,0.882725,0.363809,0.025959,4.
1.661048,1.372468,0.943738,0.603635,1.684934,1.606034,1.553602,0.818486,1.713929,1.404364,0.970552,0.242968,2.037121,1.248287,1.361226,0.494142,2.064936,1.43326,1.366829,0.703775,1.720804,0.880036,0.839849,0.29005,1.75528,1.211546,1.130788,0.702396,1.782888,1.21916,1.130733,0.7027,1.139596,0.707417,0.603395,0.025959,3.
-0.249892,-0.025997,-0.197682,-0.08428,-0.2323,0.164136,0.293407,0.343324,0.080742,0.573299,0.30936,0.348336,-0.168324,0.022899,-0.138666,0.018756,-0.742057,-0.269421,-0.547313,-0.399425,-0.731046,-0.430902,-0.116539,-0.181877,-0.453767,-0.191794,-0.855666,-0.140096,-0.662882,-0.356526,-0.605346,-0.137475,-0.651234,0.050011,-0.115362,-0.131486,1.
1.514052,1.110256,0.763513,0.339052,1.537455,1.125401,0.773481,0.343324,1.565457,0.923221,0.790227,0.1376,1.301973,0.854412,0.641278,0.388501,1.326253,0.8657,0.888293,0.178442,1.720804,1.098526,0.899623,0.185177,1.75528,0.992274,0.890006,0.386461,1.782888,1.21916,0.651815,0.597678,1.811158,1.014206,0.902877,0.235886,3.
-0.984869,0.323619,0.282916,-0.08428,-0.674739,0.513687,0.83349,0.290528,-0.364672,0.529559,0.30936,0.295652,-0.462384,0.679357,0.821265,0.230039,-0.446584,0.8657,0.828476,0.493642,-0.433852,0.880036,0.839849,0.499795,-0.453767,0.729148,0.769615,0.491773,-0.440539,0.912777,0.771544,0.492656,-0.42738,0.926552,0.783084,0.498294,1.
-1.058367,-1.293356,-1.519325,-1.301361,-1.043438,-1.277763,-1.746909,-1.293344,-1.329737,-1.26379,-1.734326,-1.07413,-1.271047,-1.333781,-1.818545,-1.24894,-0.963662,-1.317224,-1.384751,-1.239957,-1.251136,-1.30486,-1.55112,-1.020858,-0.748307,-1.15659,-1.036253,-0.771965,-0.736996,-1.013061,-0.784941,-0.40003,-0.725852,-1.001838,-0.354948,-0.183967,5.
-0.911371,-1.074846,-0.077532,0.233219,-0.895959,-1.234069,-0.306686,0.237733,-0.884323,-1.22005,-0.532158,0.032233,-0.976988,-1.290018,-0.978606,-0.667912,-0.963662,-1.14259,-0.726764,-0.241825,-0.656748,-1.130069,-0.714281,-0.234313,-1.042846,-1.419717,-1.939186,-1.509145,-0.736996,-1.100599,-1.503318,-1.082671,-0.725852,-1.089492,-1.073705,-0.603821,5.
1.367057,0.673235,0.282916,0.286136,0.800057,0.688462,0.293407,-0.079042,1.120043,0.879481,0.30936,-0.073135,1.081428,0.679357,0.281304,-0.192527,1.104649,0.691066,0.290124,-0.189291,1.42361,0.705245,0.600752,0.027868,1.534375,0.904566,0.769615,0.333806,1.560545,0.737701,0.532085,0.12508,1.288832,0.926552,0.303913,-0.079004,3.
1.514052,1.110256,0.763513,0.339052,1.537455,1.125401,0.773481,0.343324,1.268514,1.141922,0.790227,0.348336,1.669547,1.248287,1.181239,0.388501,1.695595,1.083992,0.649025,0.388575,1.720804,1.273318,1.198494,0.394922,1.75528,0.992274,0.890006,0.386461,1.782888,1.21916,1.190598,0.597678,1.811158,1.233342,0.902877,0.393331,3.
-1.27886,-1.555568,-0.55813,0.815302,-0.748479,-0.884518,-0.546723,-0.395816,-0.141965,-0.563946,-0.772592,-0.968763,0.05222,0.022899,-0.618631,-0.50945,0.365966,0.210823,-0.846398,-0.504491,0.383431,0.049776,-0.833829,-0.496495,0.503487,0.641439,-0.073123,-0.350719,0.522946,0.475086,-0.066563,-0.347519,0.542653,0.269146,-0.295052,-0.551339,4.
-0.102897,-0.550421,-1.45925,-1.248444,-0.37978,-0.360191,-1.446863,-1.398935,-0.067729,-0.520206,-1.674218,-1.390234,-0.168324,-0.502268,-1.518567,-1.513043,-0.151111,-0.662347,-1.504385,-1.502624,-0.136658,-0.4746,-1.730443,-1.492785,-0.232863,-0.191794,-1.156644,-1.245867,-0.218196,-0.531602,-1.563183,-1.450248,-0.203527,-0.51974,-1.373187,-1.443527,7.
-0.470385,1.19766,1.184036,0.762385,-0.158561,1.212789,1.193546,0.607303,-0.141965,1.010702,1.210986,0.769808,-0.682928,0.985704,0.941256,0.599783,-0.372716,0.996675,0.94811,0.598708,-0.06236,1.22962,1.258268,0.814413,-0.085593,0.860711,1.130788,0.491773,-0.366425,0.869008,1.130733,0.7027,-0.054291,1.058033,1.382048,0.708221,1.
-0.396887,-0.375613,-1.218951,-1.036778,-0.084821,-0.360191,-1.206825,-1.240548,-0.067729,0.004676,-0.712483,-0.652659,-0.168324,-0.195921,-1.33858,-1.090478,-0.151111,-0.356737,-1.324934,-1.082358,-0.136658,-0.168714,-1.072926,-1.073294,-0.232863,-0.191794,-1.156644,-1.035244,-0.218196,-0.181449,-0.665211,-1.03016,-0.203527,-0.169124,-0.894016,-1.023674,7.
-1.205362,-0.463017,-0.077532,-0.348863,-0.895959,-0.272803,-0.066649,-0.184633,-0.884323,-0.432726,-0.532158,-0.547291,-1.197532,-0.546032,-0.738623,-0.45663,-1.185267,-0.531371,-0.726764,-0.451958,-1.176837,-0.518297,-0.953378,-0.444059,-1.042846,-0.191794,-0.374101,-0.192752,-1.033453,-0.181449,-0.365887,-0.40003,-1.322796,-0.344432,-0.594534,-0.393894,1.
-0.396887,0.629533,0.703439,0.444886,-0.895959,0.469993,0.713472,0.237733,-1.181266,0.267118,0.429577,0.242968,-0.09481,0.679357,0.521286,0.124397,-0.963662,0.341798,0.290124,0.283508,-0.953942,0.530453,0.540978,0.499795,-0.159228,0.860711,0.589028,0.491773,-0.440539,0.518855,0.59195,0.230101,-0.725852,0.532109,0.842981,0.498294,1.
-0.396887,1.022851,1.36426,0.497802,-0.37978,1.038013,0.83349,0.501711,-0.364672,0.879481,0.850335,0.506388,-0.462384,0.854412,1.121243,0.705425,-0.151111,0.8657,1.127561,0.703775,-0.136658,0.705245,0.600752,0.499795,-0.232863,0.729148,0.769615,0.491773,-0.218196,0.912777,0.532085,0.7027,-0.203527,0.926552,1.082566,0.498294,1.
-0.176394,-0.463017,-0.798429,-0.983862,0.136399,-0.272803,-0.546723,-0.976569,0.154978,-0.082804,-1.013025,-0.968763,-0.168324,-0.370976,-1.278584,-1.090478,0.070493,-0.182104,-1.265117,-1.292491,0.383431,-0.168714,-1.013152,-0.915985,-0.085593,-0.45492,-1.277035,-1.351178,-0.069968,-0.268987,-1.263859,-1.135182,-0.054291,-0.256778,-1.49298,-1.128637,7.
1.146564,0.804341,0.102692,-0.137197,1.168756,0.601074,0.113379,0.02655,1.194278,0.835741,0.67001,0.032233,1.375487,0.985704,0.941256,0.230039,1.104649,1.214967,0.94811,0.230975,1.126416,0.836338,0.959397,0.447359,1.387105,0.860711,0.82981,0.491773,1.11586,1.044084,0.831409,0.282612,1.438068,1.277169,0.842981,0.498294,3.
-1.425855,-0.463017,-0.317831,-0.190113,-1.190918,-0.098028,0.173388,0.02655,-1.181266,-0.257765,-0.051291,-0.178503,-1.712136,-0.195921,-0.198662,-0.245347,-1.406871,-0.182104,-0.188412,-0.084225,-1.176837,-0.168714,-0.176313,-0.077004,-1.558291,-0.674192,-0.614884,-0.403375,-1.552253,-0.356526,-0.605346,-0.189986,-1.322796,-0.344432,-0.175259,-0.183967,1.
-0.690878,-0.681527,-1.939848,-1.407194,-0.37978,-0.666048,-1.926937,-1.398935,-0.661615,-0.651427,-1.914651,-1.390234,-0.462384,-0.852379,-1.758549,-1.30176,-0.742057,-0.836981,-1.923103,-1.502624,-0.433852,-0.649391,-1.730443,-1.28304,-0.453767,-0.718047,-1.999382,-1.45649,-0.440539,-0.706678,-1.563183,-1.450248,-0.42738,-0.695049,-1.792462,-1.2336,7.
0.338089,0.323619,0.042617,-0.08428,0.652577,0.557381,-0.186668,-0.079042,0.674628,0.354598,-0.171507,-0.231187,0.713854,0.329246,-0.138666,0.018756,0.735308,0.341798,-0.128595,-0.189291,0.457729,0.224567,-0.355636,-0.391622,0.356217,0.378313,0.107463,-0.140096,0.374717,0.037396,-0.126428,-0.347519,0.393417,0.225319,-0.354948,-0.341412,4.
0.117596,1.066554,0.883663,0.603635,0.431358,1.081707,1.193546,0.818486,0.451921,0.879481,1.210986,0.822492,0.05222,0.985704,0.881261,0.599783,0.365966,0.996675,0.888293,0.756308,0.086237,1.22962,1.198494,0.761977,0.503487,1.211546,0.950202,0.597084,0.522946,1.21916,0.951139,0.597678,0.244181,1.014206,0.962773,0.445813,1.
0.926071,0.716937,0.042617,-0.24303,0.947536,0.557381,0.293407,-0.079042,0.971571,0.74826,0.068926,0.1376,1.007913,0.854412,0.341299,0.018756,1.03078,0.8657,0.349941,0.178442,1.720804,0.880036,0.899623,0.185177,1.46074,0.992274,0.649224,0.228494,1.486431,1.000315,0.651815,0.387634,1.811158,1.233342,0.902877,0.393331,3.
-1.719846,-2.03629,0.643364,1.60905,-1.264658,-1.671008,0.653462,1.399239,-0.141965,-0.563946,0.129035,0.032233,-0.682928,-0.896143,-0.138666,0.599783,0.070493,-0.182104,-0.128595,-0.136758,0.680625,0.399359,-0.116539,-0.339186,-0.085593,-0.279503,-1.277035,-1.140555,-0.069968,-0.268987,-1.0244,-1.135182,-0.054291,-0.08147,-0.534637,-0.761265,2.
0.779075,0.236215,-0.317831,-0.560529,0.800057,0.251523,-0.066649,-0.554203,0.8231,0.485819,-0.291724,-0.547291,0.787369,0.504301,0.041321,-0.45663,1.104649,0.516432,0.050856,-0.451958,0.829222,0.355661,-0.475184,-0.653804,1.092566,0.509876,0.047268,-0.192752,0.745289,0.518855,0.053167,-0.40003,0.169563,0.006184,-0.175259,-0.393894,4.
1.514052,1.285064,1.063887,0.497802,1.537455,1.300177,1.373574,0.712894,1.936636,1.972986,1.691853,1.085912,1.301973,1.073232,0.881261,0.177218,1.326253,0.8657,0.888293,0.388575,1.720804,1.710297,2.154881,1.391213,1.46074,1.606236,1.491962,0.755051,1.782888,1.394236,1.489922,0.965254,1.811158,1.84692,2.160702,1.128074,3.
-0.396887,1.241362,1.724709,1.079884,-0.37978,1.431258,1.373574,0.871281,-0.364672,1.666805,1.391311,0.717124,-0.168324,1.204523,1.421222,0.916707,-0.151111,1.43326,1.426646,0.913908,0.160536,1.22962,1.736462,0.919286,-0.232863,1.299255,1.371571,0.913019,-0.218196,1.306698,1.669516,0.912743,-0.203527,1.320996,1.382048,0.918148,1.
-1.425855,-1.774078,0.403065,1.026968,-1.633357,-1.889477,0.953509,1.979992,-1.849387,-2.269815,1.932287,2.771798,-1.418077,-1.946476,1.361226,1.814658,-1.406871,-1.666492,0.828476,1.281641,-1.399733,-2.135121,1.377816,2.754557,-1.558291,-2.384513,1.130788,2.440035,-1.552253,-2.019749,1.130733,1.752918,-1.322796,-1.790725,0.603395,1.128074,2.
1.440554,0.97915,0.883663,0.391969,1.463715,1.212789,0.8935,0.607303,2.085107,1.623065,1.210986,0.769808,1.669547,1.204523,1.241235,0.441321,1.695595,1.389601,1.247195,0.598708,1.720804,1.622901,1.258268,0.604668,1.681645,1.255401,1.130788,0.702396,1.412317,1.044084,1.370192,0.282612,1.438068,0.882725,0.543498,0.130923,3.
1.440554,0.97915,0.643364,0.233219,1.463715,0.994319,0.653462,0.39612,1.788164,1.229403,0.910444,0.40102,1.669547,0.985704,0.701274,0.230039,1.695595,1.214967,0.94811,0.441108,2.092296,1.404411,0.959397,0.447359,1.681645,1.036129,0.82981,0.491773,1.708774,1.044084,0.831409,0.282612,1.73654,1.058033,1.142463,0.498294,3.
0.779075,0.673235,0.282916,-0.08428,0.800057,0.688462,0.293407,-0.079042,0.8231,0.70452,0.30936,-0.231187,0.713854,0.504301,0.281304,-0.192527,0.439835,0.691066,0.050856,-0.189291,0.754923,0.705245,0.301881,0.027868,0.356217,0.334459,0.047268,-0.245408,0.671174,0.562624,0.292626,-0.084964,0.99036,0.751244,0.303913,-0.079004,3.
-0.690878,-0.768932,0.403065,0.603635,-0.37978,-0.447579,0.173388,0.607303,0.526157,0.267118,0.429577,0.242968,-0.388869,-0.546032,0.521286,0.705425,-0.077243,-0.356737,0.529392,0.703775,0.160536,0.180869,0.540978,0.29005,-0.159228,0.159041,0.82981,0.702396,-0.144082,0.518855,0.59195,0.492656,0.468035,0.707417,0.303913,0.025959,5.
-0.249892,-0.200805,-0.918578,-1.036778,0.652577,0.732156,0.293407,0.132141,0.971571,0.923221,0.549793,0.348336,-0.462384,-0.283448,-1.038601,-1.196119,0.144362,0.036189,-0.547313,-0.557024,1.052117,0.705245,0.361655,0.027868,-0.453767,-0.367211,-1.277035,-1.298522,-0.440539,-0.181449,-1.263859,-1.082671,0.393417,0.400628,-0.354948,-0.341412,7.
-1.205362,-0.768932,0.403065,0.444886,-0.674739,0.469993,0.713472,0.237733,-0.364672,0.66078,0.730119,0.453704,-1.932681,-2.165295,1.121243,2.237223,-1.702344,-1.535516,0.529392,1.281641,-1.176837,-0.343506,0.301881,0.499795,-1.85283,-2.25295,0.82981,2.229412,-1.84871,-2.238594,1.130733,2.43556,-1.54665,-2.141341,0.842981,2.230189,2.
1.073066,0.673235,0.282916,-0.190113,1.095016,0.513687,-0.186668,-0.395816,0.154978,0.004676,-0.8327,-0.810711,0.934398,0.329246,0.041321,-0.245347,0.661439,0.167164,-0.188412,-0.241825,0.680625,0.006078,-0.893604,-0.653804,0.429852,0.027478,-0.374101,-0.561342,0.448832,0.343779,-0.126428,-0.557562,0.766507,0.225319,-0.534637,-0.551339,7.
-0.984869,-0.900038,0.282916,0.709468,-0.748479,-0.709742,0.293407,0.712894,-0.438908,-0.695167,0.549793,0.717124,-0.756443,-1.027434,-0.138666,0.388501,-0.742057,-0.880639,-0.367863,0.388575,-0.433852,-0.736787,-0.116539,0.604668,-0.674672,-1.025027,-0.133319,0.228494,-0.440539,-0.531602,0.113031,0.230101,-0.42738,-0.51974,0.124223,0.393331,5.
0.338089,0.017705,-0.618205,-0.507613,0.062659,0.033054,-0.126658,-0.131838,0.080742,-0.345245,-0.351833,-0.336555,0.493309,0.066663,-0.558636,-0.350989,0.21823,-0.094787,-0.547313,-0.346891,0.234834,-0.081318,-0.056765,-0.181877,0.798026,0.334459,0.047268,-0.245408,0.819403,0.343779,-0.186293,-0.242497,0.841124,0.707417,0.064327,0.288368,7.
1.734545,1.19766,0.883663,0.391969,2.053633,1.387565,0.8935,0.607303,2.085107,1.229403,0.910444,0.611756,1.375487,1.204523,0.941256,0.599783,2.064936,1.607893,1.247195,0.808841,2.092296,1.622901,1.258268,0.604668,1.092566,0.860711,0.528832,0.123183,1.708774,1.262929,1.370192,0.492656,1.73654,1.277169,1.142463,0.498294,3.
-0.470385,0.367321,0.342991,0.233219,-0.45352,0.382605,0.353416,0.237733,-0.661615,0.398338,0.67001,0.40102,-0.388869,0.460537,0.701274,0.441321,-0.668189,0.472773,0.708842,0.441108,-0.359554,0.661547,0.7203,0.447359,-0.085593,1.036129,0.82981,0.491773,-0.069968,1.044084,1.130733,0.492656,-0.054291,0.882725,1.142463,0.498294,1.
0.779075,0.498427,0.042617,-0.08428,1.389975,0.863238,0.533444,0.290528,1.416986,1.054442,0.850335,0.506388,1.375487,0.504301,0.581282,0.230039,1.769463,0.8657,0.828476,0.493642,1.42361,1.054828,1.13872,0.70954,0.650756,0.334459,0.047268,-0.08744,1.264088,0.912777,0.771544,0.492656,1.288832,0.751244,0.543498,0.498294,3.
-0.470385,0.367321,0.643364,0.233219,-0.158561,0.382605,0.653462,0.39612,-0.141965,0.223378,0.67001,0.40102,-0.388869,0.066663,0.701274,0.230039,-0.077243,0.254481,0.94811,0.598708,0.234834,0.486755,0.7203,0.604668,-0.380132,0.334459,0.528832,0.28115,0.152375,0.343779,1.130733,0.492656,0.542653,0.532109,1.382048,0.865666,5.
-1.866841,-2.298502,1.48441,3.037797,-1.854576,-2.151641,1.193546,2.824724,-1.849387,-2.138594,1.81207,2.824482,-1.638621,-2.296587,1.541213,2.976712,-1.628476,-2.27771,1.54628,2.752574,-1.845523,-2.266215,1.557139,2.754557,-1.705561,-2.296804,2.394896,3.177216,-1.404024,-2.282363,2.028705,2.750625,-1.397414,-2.272822,1.741427,2.597561,2.
-1.205362,-1.293356,-2.780894,-2.571359,-0.969698,-1.146681,-2.587039,-1.979688,-0.661615,-1.132569,-1.914651,-1.759022,-0.756443,-1.290018,-2.178519,-2.146891,-1.03753,-1.273565,-2.162371,-1.92289,-0.731046,-1.392256,-1.909765,-1.912276,-0.748307,-1.332008,-1.999382,-2.035703,-0.736996,-1.188137,-2.221696,-2.027868,-0.725852,-1.308627,-2.211737,-2.020825,5.
1.073066,0.673235,0.583289,0.021553,0.726317,0.338911,0.293407,-0.395816,0.451921,0.179637,-0.592266,-0.389239,0.640339,-0.020865,0.041321,-0.245347,0.956912,0.56009,0.290124,0.125908,0.977819,0.355661,-0.176313,-0.234313,0.724391,0.334459,0.107463,0.017871,1.041746,0.343779,0.113031,0.020058,1.36345,0.532109,-0.115362,-0.183967,7.
-0.396887,-0.463017,-1.519325,-1.513027,-0.37978,-0.447579,-1.266835,-1.34614,-0.364672,-0.432726,-1.253459,-1.126814,-0.388869,-0.546032,-1.458571,-1.407402,-0.372716,-0.356737,-1.2053,-1.397557,-0.359554,-0.518297,-1.431571,-1.020858,-0.159228,-0.498775,-1.939186,-1.509145,-0.144082,-0.487833,-1.742778,-1.292715,-0.42738,-0.475913,-1.49298,-1.286082,7.
-1.27886,-1.293356,-0.55813,-0.560529,-1.264658,-1.277763,-1.206825,-0.765386,-1.255501,-1.132569,-1.19335,-0.968763,-1.418077,-1.333781,-1.038601,-0.932016,-1.185267,-1.186248,-1.504385,-0.714624,-1.176837,-1.30486,-1.013152,-0.496495,-1.190116,-1.375862,-1.277035,-0.771965,-1.181682,-1.363214,-1.503318,-0.767606,-1.397414,-1.352454,-1.253394,-0.91871,5.
0.117596,1.022851,1.123962,0.709468,-0.158561,1.038013,1.133537,0.712894,0.748864,1.229403,1.150877,0.717124,-0.462384,0.548065,0.761269,0.494142,-0.22498,0.734724,0.768659,0.493642,-0.210957,0.574151,0.780074,0.499795,-0.748307,0.334459,0.348246,0.175838,-0.736996,0.518855,0.352491,0.387634,-0.42738,0.532109,0.124223,0.183404,1.
0.999568,0.323619,0.102692,0.021553,1.316235,0.513687,-0.126658,-0.184633,1.045807,0.70452,0.369468,0.190284,0.640339,0.591829,0.101317,0.018756,0.956912,0.822041,0.349941,0.230975,1.200714,1.01113,0.899623,0.394922,0.798026,0.466022,0.167659,0.017871,1.412317,1.000315,0.412356,0.230101,1.438068,1.014206,0.723188,0.445813,3.
